,artist_name,popularity,followers,artist_link,genres,top_track,top_track_album,top_track_popularity,top_track_release_date,top_track_duration_ms,top_track_explicit,top_track_album_link,top_track_link,query_genre
612,26時のマスカレイド,25,13972,https://open.spotify.com/artist/2RTJG5KGfKi6uAUXEgFF9d,['j-idol'],ダンデライオンに恋を,トルマリン (Special Edition),24.0,2021-09-08,282945.0,False,https://open.spotify.com/album/2g1Wan7uWZ57UOoBPqB2uW,https://open.spotify.com/track/0lDUsbHzDmdCPLY0hfjoBg,j-idol
613,Aya Ueto,20,13688,https://open.spotify.com/artist/3gQe1ekWxXzJCI1ryAvxxP,"['j-idol', 'j-poprock']",Yume no Chikara,Happy Magic - Smile Miles Mairussu - Play List,15.0,2017-11-01,298867.0,False,https://open.spotify.com/album/2nxNTNpsXheqDEBsjkDXgl,https://open.spotify.com/track/62k3ZuBRjnINufxBcYCLdP,j-idol
614,SWAY,31,13655,https://open.spotify.com/artist/64E9KDP02XA0o13WFx2MFL,['japanese dance pop'],FUNK JUNGLE,HiGH & LOW ORIGINAL BEST ALBUM,34.0,2016-06-15,168720.0,False,https://open.spotify.com/album/2tljvKsdzlZ5nPQvkCfiqi,https://open.spotify.com/track/4Ua4iLhEM14iafQ4fFlEmS,j-dance
615,KIRA,34,13474,https://open.spotify.com/artist/384MAG8fZLUBFQoO2KgDVG,"['j-reggae', 'japanese dance pop']",Bye Bye Boy,Naked,38.0,2018-06-06,178466.0,False,https://open.spotify.com/album/73GyVRc5FkJUbB7JRoZKZq,https://open.spotify.com/track/0lIBp6lovie7jxCKxHQGXL,j-dance
616,王琪,38,13272,https://open.spotify.com/artist/4FMqZQDGilAPWxBvTYHMXD,['chinese manyao'],可可托海的牧羊人,可可托海的牧羊人,54.0,2020-05-23,340311.0,False,https://open.spotify.com/album/0BcmQuD9UbWuG3PZsHkY5l,https://open.spotify.com/track/7pIeRvkhs7RYr8aw8DtT4x,chinese
617,ノースリーブス,22,13201,https://open.spotify.com/artist/2VM81ux8Ip6Vq2RsDdeGXW,"['48g', 'j-idol']",ハート型ウイルス [no3b ver.],ノースリーブス,35.0,2012-11-07,235000.0,False,https://open.spotify.com/album/6ayrtTqn3DDnFtklyUqG55,https://open.spotify.com/track/0mbrp0RsP9C3lXnbJ7c400,j-idol
618,赵乃吉,46,13004,https://open.spotify.com/artist/3f4WIRKQFOQoKisLVwepp0,['chinese viral pop'],曾经你说,曾经你说,62.0,2021-06-21,254819.0,False,https://open.spotify.com/album/1M44pyFh7BptbWeqqEFVmo,https://open.spotify.com/track/5QQyJc2UfaRgEQ6oefVXzJ,chinese
619,SASUKE,18,12945,https://open.spotify.com/artist/7jwE5FqGmCoX2l5HYaLfkP,['japanese dance pop'],ぎゅっと。 - SASUKE Remix,ぎゅっと。 (SASUKE Remix),31.0,2021-01-12,267053.0,False,https://open.spotify.com/album/5WRRWSyiXMIX0mQFvAy7Pt,https://open.spotify.com/track/5iT6YuKtuJDTwfHQbHDHQ5,j-dance
620,RUANN,20,12606,https://open.spotify.com/artist/3oxSOwzkl2f4KCEv5Qv3jf,['japanese dance pop'],There's No Ending,There's No Ending,37.0,2018-11-09,210307.0,False,https://open.spotify.com/album/56BXjgjRJdfZlNrcTAme5K,https://open.spotify.com/track/43mKQtG46XBMXZokbNMlxA,j-dance
621,Team Syachihoko,15,12325,https://open.spotify.com/artist/6BHbR0Nd5D3BT1oucUy9xn,"['idol rock', 'j-pop girl group']",抱きしめてアンセム,しゃちBEST 2012-2017,8.0,2017-10-17,267959.0,False,https://open.spotify.com/album/4o6r3WuWAKkz1U0RYql7Kj,https://open.spotify.com/track/2dTeGmv91lQ0bAwSr4Ympx,j-idol
622,Jugglerz,50,12031,https://open.spotify.com/artist/5dM0ApSI0k1TcOseiik0sY,['jamaican dancehall'],Mi Amor (feat. Noizy & Jugglerz),DHURATA,55.0,2023-03-02,186842.0,False,https://open.spotify.com/album/1BaQKcXBkeFVnyo6W2tWY2,https://open.spotify.com/track/0Jdd2hWoDgRxmmw4t5EvJM,j-dance
623,苏星婕,47,11860,https://open.spotify.com/artist/19nBOLVLKxrijWEvjpXFI8,['chinese viral pop'],清空,清空,64.0,2021-01-28,177392.0,False,https://open.spotify.com/album/23w8NaKTfstEHCuBozpqKX,https://open.spotify.com/track/5HGvMmgabU7ZkF94klVhdm,chinese
624,kolme,15,11491,https://open.spotify.com/artist/6XkazkLIatYdxRlOdOp5Et,"['j-pop girl group', 'japanese dance pop', 'japanese electropop']",Hello No Buddy - Aiobahn Remix,Please callme! -20152018-,29.0,2018-07-18,201760.0,False,https://open.spotify.com/album/08TW6Z5jHpRsvum215dZFW,https://open.spotify.com/track/3BAB214rAT51trTmRTYj3w,j-dance
625,Attractions,15,11419,https://open.spotify.com/artist/0AjnB78SikKKhqYoqFIOXn,['japanese dance pop'],Future,DISTANCE,32.0,2018-12-05,252000.0,False,https://open.spotify.com/album/74DCLQDUeQ9ZjBAmeAn7tQ,https://open.spotify.com/track/2GnYGrVGWFcWXkfJbfXYBK,j-dance
626,KAQRIYOTERROR,32,10828,https://open.spotify.com/artist/7CJ5prpDDWaHikGuB97LwG,"['idol rock', 'j-pixie', 'kawaii metal']",Not Killed,Not Killed,43.0,2021-11-10,191120.0,False,https://open.spotify.com/album/4aEBz9qCUEyGdw37tzANf8,https://open.spotify.com/track/7ekttxee1lpaOEevJXBKPW,j-idol
627,七叔(叶泽浩),44,10728,https://open.spotify.com/artist/1OyML8UXqmlHP7JHexdJVl,['chinese viral pop'],半生雪,半生雪,60.0,2021-03-09,176842.0,False,https://open.spotify.com/album/7umjuv5J6mo52Gs8Y5ubcv,https://open.spotify.com/track/78bqfALvRPcASKzAYOpo7z,chinese
628,zenbukiminoseida.,24,10699,https://open.spotify.com/artist/5gfATgktAUsKbaCwifP3h5,"['idol rock', 'j-pixie']",SCAR SIGN,FlashBack NightMare,35.0,2021-11-24,211280.0,False,https://open.spotify.com/album/0LWpT3lZ3xxE9tvnFvIY54,https://open.spotify.com/track/1WuZ680H9k0pEiQHU4Pwy6,j-idol
629,Yume Miru Adolescence,18,10692,https://open.spotify.com/artist/75tFVzJkjQFglSQCCIZgQD,"['idol rock', 'j-pop girl group']",メロンソーダ,SEVEN STAR,31.0,2019-03-13,303200.0,False,https://open.spotify.com/album/1BlVRNms7QetsCCv5syKPB,https://open.spotify.com/track/6xG2P1hsJi4PvBacVFL5oW,j-idol
630,EMMA WAHLIN,35,10454,https://open.spotify.com/artist/5vLM0jSwj4TMVhnWuocoaD,['japanese dance pop'],Make A Move,Make A Move,56.0,2019-02-06,189146.0,False,https://open.spotify.com/album/2wyItp4YIkkGJa3NqL0hoh,https://open.spotify.com/track/4D9QMZ3n8OupOPdxU0MMBS,j-dance
631,Yihuik苡慧,50,10285,https://open.spotify.com/artist/07h8O5G4IO8l723aNOqip2,['chinese viral pop'],偷星星的人(《偷偷藏不住》电视剧片尾曲),《偷偷藏不住》影视原声专辑,62.0,2023-06-20,239069.0,False,https://open.spotify.com/album/0Iu6Uth2kvGcJsEm9enE22,https://open.spotify.com/track/27k9bqLXZZKx0avFMx38lI,chinese
632,Yuki Kashiwagi,16,9695,https://open.spotify.com/artist/2BESLc1BVykMjAMNKjiK6H,"['48g', 'j-idol']",柏木由紀なりのBiSH -BAD TEMPER-,柏木由紀なりのBiSH -BAD TEMPER-,29.0,2021-11-30,267306.0,False,https://open.spotify.com/album/4rOzAFPYZEBMOE2L0WmRCL,https://open.spotify.com/track/4rFAvYm8DJcP2TmnukUluH,j-idol
633,CYNHN,24,9432,https://open.spotify.com/artist/4zvPQPSgKeFCeHup4yu4Dg,"['alt-idol', 'idol rock', 'j-pixie', 'j-pop girl group']",リサイズ,リサイズ,35.0,2023-06-28,191434.0,False,https://open.spotify.com/album/6Dvtg05JkUCHHXvfdo5lKT,https://open.spotify.com/track/2FHkVE7Bhkiy09O0lG4jyc,j-idol
634,RYUTist,17,9199,https://open.spotify.com/artist/4BSpF4yQWrGiYdxNsLRdX1,"['alt-idol', 'j-idol', 'j-pop girl group']",オーロラ,(エン),23.0,2022-11-22,191433.0,False,https://open.spotify.com/album/3fqh0iDJYo5w2fM8kSyrGm,https://open.spotify.com/track/0F9vrx9OvvCpS9kRvPuB1L,j-idol
635,CIRRRCLE,23,8922,https://open.spotify.com/artist/0kvuzARGuGVDWjuIs3Hzwe,"['japanese dance pop', 'japanese r&b']",Like I'm Home,Like I'm Home,36.0,2019-09-25,171493.0,True,https://open.spotify.com/album/7tbgBwDCanFRtWodj3hQ1Y,https://open.spotify.com/track/2nplUNffI0NPd0qAi8amJi,j-dance
636,Mime,23,8911,https://open.spotify.com/artist/57eMezj5cRrIJreMdbecEh,"['city pop', 'japanese dance pop']",エメラルドグリーンの揺らめき,Yin Yang,34.0,2021-02-12,222464.0,False,https://open.spotify.com/album/5vFiiyKT8keR7XHQB7Ii8i,https://open.spotify.com/track/2OkLRX5QF4RGNnCbeFlFwX,j-dance
637,卢卢快闭嘴,47,8910,https://open.spotify.com/artist/4wUR1NviIGE01yEfeLNkeV,['chinese viral pop'],字字句句,字字句句,69.0,2022-12-29,200000.0,False,https://open.spotify.com/album/5aQMO1ltAoQotkfPCOy0jn,https://open.spotify.com/track/7fAdinC2UTc0Y9GiKrkTtu,chinese
638,XOX,9,8910,https://open.spotify.com/artist/5pSOxYP5DFanZrANbRcdHd,"['j-pop boy group', 'japanese dance pop']",上海ハニー,上海ハニー,21.0,2018-07-25,180675.0,False,https://open.spotify.com/album/0vYf8qjGHLf59mcQoen5A9,https://open.spotify.com/track/4C0pUzf7HGYEHoyQ9hLZAe,j-dance
639,misono,21,8776,https://open.spotify.com/artist/6kvN5e0vPFKf6Ra4BrINU4,['j-idol'],二人三脚,生 -say-,32.0,2008-07-16,268426.0,False,https://open.spotify.com/album/0Rtcv8clMNssRJbzJjOEWq,https://open.spotify.com/track/3Np6RasPKUwOmAs9RnhTTM,j-idol
640,Folder 5,37,8629,https://open.spotify.com/artist/2B7camiqgR0ErfveavlNIG,"['j-idol', 'j-pop girl group', 'okinawan pop']",Believe,HYPER GROOVE 1,60.0,2001-07-25,226700.0,False,https://open.spotify.com/album/74FWMBzqWcuqRh18aGyphf,https://open.spotify.com/track/5Wg6U4mLyjJj8ApPkWHBKB,j-idol
641,棉子,43,8577,https://open.spotify.com/artist/6Y4Ur76H9vh8gw4QADaUKp,['chinese viral pop'],勇气,勇气,66.0,2020-03-22,241711.0,False,https://open.spotify.com/album/0CVoVI7UnycE7lcKcKqoeU,https://open.spotify.com/track/5rY7xc2h5Imj6iFn97h8Qj,chinese
642,Candee,51,7946,https://open.spotify.com/artist/1L9s7TypQNTxmJ12OuG2yR,"['j-rap', 'japanese drill']",ASOBI (feat. Candee & Playsson),ASOBI (feat. Candee & Playsson),52.0,2022-04-18,195211.0,True,https://open.spotify.com/album/6kVqPwE1YpY3UZ3cbmZY2k,https://open.spotify.com/track/0bETrMSMdkF1v2TJsyGWTk,japanese
643,"Not Secured, Loose Ends",25,7842,https://open.spotify.com/artist/5RqEh86PV3ZysqV7TCrfJV,"['idol rock', 'j-pixie', 'japanese post-hardcore', 'kawaii metal']",Phantom Kiss,exFallen,34.0,2018-08-01,197866.0,False,https://open.spotify.com/album/7taruYAKignrzNdlDh0zMW,https://open.spotify.com/track/4ArXzZfvj7PQIY65lIyT0c,j-idol
644,SARA-J,27,7831,https://open.spotify.com/artist/5o11pS7iIyQ2H4Uw587jyL,"['japanese dance pop', 'japanese r&b']",I Used To Be,I Used To Be,34.0,2020-02-05,176603.0,False,https://open.spotify.com/album/0tE85L1MwllWbclOOPr3d3,https://open.spotify.com/track/0r1ti3WMa3Bu1NdhWT1M1F,j-dance
645,Dream5,23,7744,https://open.spotify.com/artist/5BqQUM8Xe6LUP48eZLWhFI,['j-idol'],ようかい体操第一,妖怪ウォッチ ミュージックベスト (ファーストシーズン),33.0,2016-01-20,239080.0,False,https://open.spotify.com/album/1KpseDKUejJ1giI6mRxxYN,https://open.spotify.com/track/2OxpBoBM7oFmQ08ueSeP1z,j-idol
646,NEO JAPONISM,26,7740,https://open.spotify.com/artist/5HumUo2OdKgqtpk2vz1A10,"['alt-idol', 'idol rock', 'j-pixie']",Twilight Night,JAPONISM,33.0,2022-09-04,257488.0,False,https://open.spotify.com/album/06hKnMRVHoOG2YpE5NQDcd,https://open.spotify.com/track/2rad34zLDaavqf1Af6w5dJ,j-idol
647,Idoling!!!,29,7635,https://open.spotify.com/artist/4MMquRKVnKJLWy1FW5vVKO,"['j-idol', 'j-pop girl group']",S.O.W. Sense of Wonder,Sunrise (Standard Edition),27.0,2017-11-01,240706.0,False,https://open.spotify.com/album/20j8fSaNGouzJ9BeehWoEA,https://open.spotify.com/track/6KgE6dFJesF80RsNSvTg11,j-idol
648,French Kiss,14,7510,https://open.spotify.com/artist/1Kl970wxlwnHyFfC8W2dLf,"['48g', 'j-idol']",,,,,,,,,j-idol
649,Tippa Irie,36,7483,https://open.spotify.com/artist/0LOA5HEzl7oNKhPeHXpeQk,"['old school uk hip hop', 'ragga jungle', 'uk dancehall']",This Town,FM,45.0,2015-03-10,251306.0,False,https://open.spotify.com/album/6cjuIRt6unUtG6eyKLjNuk,https://open.spotify.com/track/2APdrz4IE6tPtl2kbApl22,j-dance
650,政学Zed-X,45,7217,https://open.spotify.com/artist/7DAjUaK40De066EOFR6fxB,['chinese r&b'],是你.,是你.,66.0,2022-12-09,95121.0,False,https://open.spotify.com/album/46mCiXY4QlWCV2q34BQlG9,https://open.spotify.com/track/3fiXwwPL7cUvD7BqkHdN0J,chinese
651,en,49,7207,https://open.spotify.com/artist/7z7tLLiBfmH0kZ2lNVs8LW,['chinese viral pop'],嚣张,嚣张,67.0,2019-08-14,253994.0,False,https://open.spotify.com/album/09KIrKBU3kamLtHV5IkHSp,https://open.spotify.com/track/1vfUASvUGt3gxQ1x3T3u1C,chinese
652,Blvk H3ro,31,7175,https://open.spotify.com/artist/29v52R5tPpJ0Hrh1VnmZoZ,"['jamaican dancehall', 'modern reggae']",It Nuh Easy,It Nuh Easy,45.0,2021-04-22,159727.0,False,https://open.spotify.com/album/6YaBsgdD2Xf3JtegQudrG4,https://open.spotify.com/track/7MwMzRjO5zUYrO3uN3trwV,j-dance
653,lobonabeat!,33,7172,https://open.spotify.com/artist/3gg70JN79TXhAqklizHOva,"['k-rap', 'korean underground rap']",Birthday (Feat. BILL STAX),Trapstar Lifestyle,36.0,2023-03-10,163480.0,False,https://open.spotify.com/album/45MJvGUTE2xSbFbeAvkFiY,https://open.spotify.com/track/35X5q2bFUZZVamlN1UShUx,korean
654,TEAM SHACHI,21,7111,https://open.spotify.com/artist/6PWtv6Ry0vlA2WkbFcQfro,['j-idol'],HORIZON,TEAM,26.0,2022-02-16,257898.0,False,https://open.spotify.com/album/3T7jfHC5BkDgqxOQoIeGlH,https://open.spotify.com/track/1WTDPjcXmTi1E39Rn0rKwU,j-idol
655,Gordon Flanders,32,7093,https://open.spotify.com/artist/2yMjXqAPoOehNikcWBRdfD,['chinese r&b'],FIRST CLASS (feat. The Crane),FIRST CLASS (feat. The Crane),48.0,2023-07-06,184512.0,False,https://open.spotify.com/album/02xnWnxfcuIKgAXpj1qsx9,https://open.spotify.com/track/3ksUlJXEkMyLt7Tm4sC2aq,chinese
656,CoCo,23,6792,https://open.spotify.com/artist/0053IOogvINAp4SBeFSz82,"['classic j-pop', 'idol kayo']",Omoide ga Ippai,Coco Best,25.0,2001,233013.0,False,https://open.spotify.com/album/3gajxxheJs5ucaMvTI6vAR,https://open.spotify.com/track/2pU1M0DpD2YkBAZ8ThAolP,j-idol
657,Banty Foot,35,6763,https://open.spotify.com/artist/4WBZSqhp3CgTL5XUgfXvBm,"['j-reggae', 'japanese dance pop']",Light It Up,#CCC,42.0,2021-06-30,213123.0,True,https://open.spotify.com/album/2fanTA8fD1fGIEHrdPCaq0,https://open.spotify.com/track/4aKlQfM58EYIYETc4mEATD,j-dance
658,Mr. Williamz,40,6698,https://open.spotify.com/artist/3iL52u3kr14P6cTpB0VuEs,"['ragga jungle', 'uk dancehall']","Sound Killa, Pt. 2 (feat. Shy FX)","Sound Killa, Pt. 2",55.0,2022-03-18,168965.0,False,https://open.spotify.com/album/3tN5bjbxlH3fkQ4p4mJwEr,https://open.spotify.com/track/1uWmfb5OF1mEfNsZKypRpd,j-dance
659,Alisa Mizuki,25,5401,https://open.spotify.com/artist/3F9qxTNNdfUkuxCFBHFCHg,['j-idol'],ヒトミノチカラ,HISTORY,32.0,2004,268266.0,False,https://open.spotify.com/album/53SHcc9Hpchvj31rWTHkQd,https://open.spotify.com/track/32QkvXux7BGRjxPI1M1ctM,j-idol
660,Rino Sashihara,16,5348,https://open.spotify.com/artist/0dx1RasWLhPorZF3LeB8U8,"['48g', 'j-idol']",,,,,,,,,j-idol
661,CTS,17,5288,https://open.spotify.com/artist/1GenbzILS9998RfKACpyQ3,['japanese dance pop'],"Love the past, Play the future",WAVINESS,30.0,2016-05-11,259519.0,False,https://open.spotify.com/album/4ichAe31gY1D6D2N9DuBwG,https://open.spotify.com/track/4VpBbvKrvmEQJEm3pQPYkY,j-dance
662,Ayumikurikamaki,21,5124,https://open.spotify.com/artist/0UDiy9fLk3rtgfh5lDqRqu,"['idol rock', 'j-pop girl group']",旅立ちの唄,大逆襲,37.0,2018-03-28,208146.0,False,https://open.spotify.com/album/2584PIKli84pvztf629Vaw,https://open.spotify.com/track/0LJFeME84eaC5veWs5giYV,j-idol
663,煌めき☆アンフォレント,15,4904,https://open.spotify.com/artist/0V0Ijr0D7zlPtfY6L4C4Nr,"['alt-idol', 'idol rock', 'j-idol']",太陽系◉ワンダーラスト,新宇宙±ワープドライブ,21.0,2020-02-26,303853.0,False,https://open.spotify.com/album/5at1garOVqe2zZuh8u8MZU,https://open.spotify.com/track/3eBljLgzLRDvZEtNQbvvjQ,j-idol
664,ukka,17,4546,https://open.spotify.com/artist/5ErVIz40xS7x1tcGVpOv7p,"['alt-idol', 'idol rock', 'j-idol']",wonder little love,wonder little love,24.0,2023-05-24,201500.0,False,https://open.spotify.com/album/6RnzW00aJq8KH2YTZA0jvX,https://open.spotify.com/track/2ABIKC5ZBJL77efILrTtQx,j-idol
665,Rina Chinen,18,4365,https://open.spotify.com/artist/5voCmF5rKUSoDiqINEgp4i,['j-idol'],Wing,Growing,32.0,1998-06-10,289826.0,False,https://open.spotify.com/album/7bjwcgZhVxCxsBy0nN0LSX,https://open.spotify.com/track/3BQBaC0YMBofUo2UnRrVOz,j-idol
666,Maki Goto,14,4351,https://open.spotify.com/artist/5pJEdeLmuXxPjXLDoXDaP0,['j-idol'],空と君のあいだに,Healing ~All Time Covers~ (Limited Collection),15.0,2022-12-07,338973.0,False,https://open.spotify.com/album/4qsizufRgTPqqemq2X6sZV,https://open.spotify.com/track/1Zk01o3C8SJhfThYbx4KuG,j-idol
667,Pimm's,22,4322,https://open.spotify.com/artist/08QAkaggFClb7XtFBBeyeg,"['alt-idol', 'idol rock', 'j-pixie']",Kimi to boku,LOVE AND PSYCHO,24.0,2019-10-07,224800.0,False,https://open.spotify.com/album/5iZknS3f5Bw43MLWIwWBbi,https://open.spotify.com/track/39vshaU7D7hwcjmuZwJwO8,j-idol
668,SOPHY,25,4076,https://open.spotify.com/artist/5Hx1PRV6i7vQdc8gAGE8eq,"['chinese electropop', 'chinese indie']",我們的鬼魂,我們的鬼魂,40.0,2023-06-14,224585.0,False,https://open.spotify.com/album/2hRcS0qsuqiCxMQel0zivj,https://open.spotify.com/track/59LwPApVp3ay4m1GyQtefy,chinese
669,Leyona,16,4062,https://open.spotify.com/artist/4sllRDaXOp0xJqpqk78MI5,['japanese dance pop'],風をあつめて,Niji,24.0,2002,293906.0,False,https://open.spotify.com/album/55iccJYvMuCUEdcKJY1zj5,https://open.spotify.com/track/6ZTO7CU2NjhsPPvSdDA1id,j-dance
670,WILL-O',15,3926,https://open.spotify.com/artist/2bSg03v5Mq0ts67XQSS8jE,"['alt-idol', 'idol rock', 'j-pixie']",Kanjousensen Hikariemotion,Kanjousensen Hikariemotion (Special Edition),18.0,2019-06-04,278000.0,False,https://open.spotify.com/album/0nJl9TwBCMJCDVaFbYvuTp,https://open.spotify.com/track/4p2qCCr6siNAqIHBhAm4se,j-idol
671,TEMPURA KIDZ,18,3897,https://open.spotify.com/artist/7nlyMY2FWpc2hDfc40a6Gy,['japanese dance pop'],UKIYO,UKIYO,31.0,2019-06-18,210285.0,False,https://open.spotify.com/album/4Fw6PGLStCMUpBAdE8rLf8,https://open.spotify.com/track/1FBINzSbI9W6jKdzChRQSp,j-dance
672,シンデレラ宣言!,21,3850,https://open.spotify.com/artist/0vvlbZPdXpwBFoxAMCjlVk,"['alt-idol', 'jirai kei']",Cinderella Sengen!,Cinderella Sengen!,11.0,2021-01-18,295551.0,False,https://open.spotify.com/album/3BOoDPF993r6NXpxvKTG9A,https://open.spotify.com/track/3IfWJvVnallrLBqR8YWiRi,j-idol
673,CICADA,10,3628,https://open.spotify.com/artist/5Rox8f4AbW7lTCTK34oONf,['japanese dance pop'],portlate,formula,11.0,2016-11-09,315977.0,False,https://open.spotify.com/album/5nWrX0fg4wl1DnIud9PCpt,https://open.spotify.com/track/1lB8MyOMDE4JeDuzugGthS,j-dance
674,YOSA & TAAR,14,3604,https://open.spotify.com/artist/1z48rMKnmB9lBHx895J0jY,"['japanese dance pop', 'japanese electropop', 'japanese house', 'japanese r&b']",Fever (feat. SIRUP),Modern Disco Tours,31.0,2019-03-27,236307.0,False,https://open.spotify.com/album/1nJavQOjxD0aS6aDERAh6b,https://open.spotify.com/track/3OAjd4r4oV8TGSkETVKaQs,j-dance
675,iamSHUM,22,3588,https://open.spotify.com/artist/3aDxFgyBWN7ITv32EfEvHj,"['japanese dance pop', 'okinawan pop']",Beautiful Melodies,I AM THE BEST,24.0,2019-04-03,269000.0,False,https://open.spotify.com/album/0JlYo0OXwDjaTnKLFvqtIx,https://open.spotify.com/track/2uSd6FKCSvAkMwobhxerO5,j-dance
676,MABU,16,3541,https://open.spotify.com/artist/1DebppLKfcMcFh8abYI24e,['japanese dance pop'],Summer Won't Be Back,Summer Won't Be Back,4.0,2018-08-08,199696.0,False,https://open.spotify.com/album/6WuEzFZJ6su3sp65CXvYet,https://open.spotify.com/track/1w0aakSv4dTpqIvHoIDoPf,j-dance
677,KEITA,7,3536,https://open.spotify.com/artist/0WSrosideBq776LQIhBWqO,['japanese dance pop'],Tokyo Night Fighter,InK,7.0,2020-03-25,223746.0,False,https://open.spotify.com/album/5nPn9iwRsSmuFWMs1Dq8Gh,https://open.spotify.com/track/25EjnPIvC9C41OckF6hKKN,j-dance
678,Eriko Tamura,17,3342,https://open.spotify.com/artist/4tc2Vg3R8pVtea8WeUFIOm,"['classic j-pop', 'idol kayo']",,,,,,,,,j-idol
679,ANIMAL HACK,16,3180,https://open.spotify.com/artist/5iJXEHtvKwbsKZBNOCOE63,['japanese dance pop'],Gold (ANIMAL HACK Remix),Gold,31.0,2022-06-15,171506.0,False,https://open.spotify.com/album/2eBuJfQEdp3hhFG2ej0sL0,https://open.spotify.com/track/3bgqZozQz4jXbLG25kyZQI,j-dance
680,Kei Ishiguro,27,3160,https://open.spotify.com/artist/3wiCwqhbzyXzW8GI7WfZSM,"['classic city pop', 'classic japanese jazz', 'idol kayo']",Driving Crazy~第3京浜,Yokohama Ragtime,43.0,1982,113333.0,False,https://open.spotify.com/album/7qjft00dDfIB21CxjCGjiJ,https://open.spotify.com/track/1oUyw6oBlSOWY53md7QS8b,j-idol
681,Akane,25,3085,https://open.spotify.com/artist/0nKpqFaNG7C0qiGZHoqpSM,"['j-reggae', 'japanese dance pop']",COMAGAIN,AkaneAMG,7.0,2019-01-16,238001.0,False,https://open.spotify.com/album/3wyDeWi9A0PwceNCsH60B4,https://open.spotify.com/track/6fhOBBhtRlQQ5fpou3Nrpp,j-dance
682,JUVENILE,21,3052,https://open.spotify.com/artist/2Wj83ZkeRUYtTq0kaPOoQW,['japanese dance pop'],Journey of Life,Journey of Life,35.0,2022-11-19,194684.0,False,https://open.spotify.com/album/4ylZU8K1czLtXtUCGqF4xT,https://open.spotify.com/track/0Dgh60bzzuEMrWcRV72URa,j-dance
683,Royal Blu,30,2909,https://open.spotify.com/artist/5GZOZpWXKPAMPZQrcrnyzx,"['jamaican dancehall', 'modern reggae']",Believe,Believe,41.0,2016-08-26,178832.0,False,https://open.spotify.com/album/3pVnwv3l6EXF739oQ6MAw0,https://open.spotify.com/track/1zkHDxiIkRH2ZMPWan8z7N,j-dance
684,You Kikkawa,15,2857,https://open.spotify.com/artist/3QA6cyQrZCYkFyuWZxMiEr,['j-idol'],こんな私でよかったら,One For You!,18.0,2012-01-18,272746.0,False,https://open.spotify.com/album/5n7mOMHhOFzvHvudRkHi8h,https://open.spotify.com/track/0JAv8Ou0r9Q84lbrM1bQed,j-idol
685,CYBERJAPAN DANCERS,16,2807,https://open.spotify.com/artist/7rzKhtENXniixwYOj6KrTC,['japanese dance pop'],Summertime Forever,BIKINI FOREVER,18.0,2019-07-16,254906.0,False,https://open.spotify.com/album/63QkMUp3X9n6b6fnV8Njr2,https://open.spotify.com/track/3z9viDise5OOzExOcI9tlO,j-dance
686,TANAKA ALICE,16,2699,https://open.spotify.com/artist/15pdOimDDCGWWkTH7N84n3,['japanese dance pop'],The Pirate Song,Waiting For U,36.0,2019-02-06,275054.0,False,https://open.spotify.com/album/2yEzjEABdqVolVEk37MBk6,https://open.spotify.com/track/7qAMlSbiw3tyo8tA09b9f5,j-dance
687,Sumiko Yamagata,18,2462,https://open.spotify.com/artist/4JG1gQtoe53W8X9W3OAk5C,"['idol kayo', 'japanese folk']",夏の光に,サマー・シェイド,36.0,1976-07-25,206760.0,False,https://open.spotify.com/album/6FFjNNrnEQHDMkQtOG1Oyn,https://open.spotify.com/track/0sGnR5jtx82QP9kJdkLQUr,j-idol
688,Massive B,38,2415,https://open.spotify.com/artist/36fJ2Mx3ktclhSlBbsUbFY,['jamaican dancehall'],Come Around,Big Tunes #3,14.0,2011-06-25,230661.0,False,https://open.spotify.com/album/7yUHJuEA1GD0u0hafh0APe,https://open.spotify.com/track/23UNWLJqkilhwNnqnvgwvA,j-dance
